index,reconstruction_error,label,pred
3668,3.373347863089293e-05,0,0
3669,5.387366400100291e-05,1,0
3670,4.198472743155435e-05,0,0
3671,4.2141891753999516e-05,0,0
3672,3.076959546888247e-05,0,0
3673,5.384330506785773e-05,0,0
3674,4.109226574655622e-05,0,0
3675,6.390450289472938e-05,1,0
3676,4.9378006224287674e-05,0,0
3677,7.1064627263695e-05,1,1
3678,2.602329186629504e-05,0,0
3679,2.973935625050217e-05,0,0
3680,3.2410149287898093e-05,0,0
3681,2.8229906092747115e-05,0,0
3682,6.587133248103783e-05,1,1
3683,3.962123446399346e-05,0,0
3684,2.2277734387898818e-05,0,0
3685,7.179064414231107e-05,1,1
3686,4.0739858377492055e-05,0,0
3687,3.935664062737487e-05,0,0
3688,5.9737554693128914e-05,1,0
3689,2.301025961060077e-05,0,0
3690,3.9817881770431995e-05,0,0
3691,6.003408270771615e-05,1,0
3692,4.5951863285154104e-05,0,0
3693,6.705757550662383e-05,1,1
3694,6.610617856495082e-05,1,1
3695,4.7975696361390874e-05,0,0
3696,3.216448749299161e-05,0,0
3697,4.64214535895735e-05,0,0
3698,8.435438940068707e-05,1,1
3699,3.1801559089217335e-05,0,0
3700,4.886747046839446e-05,1,0
3701,2.977344956889283e-05,0,0
3702,4.676988464780152e-05,0,0
3703,8.413348405156285e-05,1,1
3704,3.4460375900380313e-05,0,0
3705,5.20026296726428e-05,1,0
3706,6.219976057764143e-05,1,0
3707,6.978925375733525e-05,1,1
3708,5.8010333304991946e-05,1,0
3709,5.7433295296505094e-05,1,0
3710,4.926128531224094e-05,1,0
3711,5.2208004490239546e-05,0,0
3712,5.957144821877591e-05,1,0
3713,7.264851592481136e-05,1,1
3714,3.048409962502774e-05,0,0
3715,5.1967868785141036e-05,0,0
3716,7.317906420212239e-05,1,1
3717,3.397251930437051e-05,0,0
3718,4.751624874188565e-05,0,0
3719,3.883530735038221e-05,0,0
3720,7.456864113919437e-05,1,1
3721,6.867873889859766e-05,1,1
3722,6.66140258545056e-05,1,1
3723,6.0568112530745566e-05,1,0
3724,7.463620568159968e-05,1,1
3725,3.6629149690270424e-05,0,0
3726,2.51021465373924e-05,0,0
3727,6.754545029252768e-05,1,1
3728,2.7039543056162074e-05,0,0
3729,5.6473152653779835e-05,1,0
3730,2.8572067094501108e-05,0,0
3731,5.766958565800451e-05,1,0
3732,2.8007940272800624e-05,0,0
3733,5.567905827774666e-05,1,0
3734,4.448597246664576e-05,0,0
3735,5.502282510860823e-05,0,0
3736,4.4955406337976456e-05,0,0
3737,2.9533137421822175e-05,0,0
3738,3.4642856917344034e-05,0,0
3739,2.2593047106056474e-05,0,0
3740,3.4016215067822486e-05,0,0
3741,3.779121834668331e-05,0,0
3742,2.8033347916789353e-05,0,0
3743,4.74287589895539e-05,1,0
3744,3.0311344744404778e-05,0,0
3745,3.4703385608736426e-05,0,0
3746,5.7901557738659903e-05,1,0
3747,9.61388141149655e-05,1,1
3748,2.5092329451581463e-05,0,0
3749,6.272821337915957e-05,1,0
3750,5.756760583608411e-05,1,0
3751,3.373108847881667e-05,0,0
3752,6.519698945339769e-05,1,1
3753,7.09834712324664e-05,1,1
3754,3.684274997795001e-05,0,0
3755,2.865045826183632e-05,0,0
3756,3.955536521971226e-05,0,0
3757,4.7515888581983745e-05,0,0
3758,3.993103382526897e-05,0,0
3759,3.681388625409454e-05,0,0
3760,5.787879490526393e-05,0,0
3761,2.4590006432845257e-05,0,0
3762,2.8111133360653184e-05,0,0
3763,3.200049468432553e-05,0,0
3764,2.7558329747989774e-05,0,0
3765,5.021845572628081e-05,1,0
3766,3.0583883926738054e-05,0,0
3767,2.8738757464452647e-05,0,0
3768,4.2975367250619456e-05,0,0
3769,3.364041185704991e-05,0,0
3770,2.9486063795047812e-05,0,0
3771,2.5006924261106178e-05,0,0
3772,3.814494994003326e-05,0,0
3773,2.769962520687841e-05,0,0
3774,4.306797563913278e-05,0,0
3775,5.3194915381027386e-05,1,0
3776,3.228819332434796e-05,0,0
3777,4.2467465391382575e-05,0,0
3778,3.798585385084152e-05,0,0
3779,5.741846325690858e-05,1,0
3780,2.415682320133783e-05,0,0
3781,7.83746872912161e-05,1,1
3782,2.3726221115794033e-05,0,0
3783,4.7130299208220094e-05,0,0
3784,5.171152588445693e-05,1,0
3785,7.130568701541051e-05,1,1
3786,2.4054961613728665e-05,0,0
3787,4.39582800026983e-05,0,0
3788,3.3150441595353186e-05,0,0
3789,3.342673153383657e-05,0,0
3790,4.345528577687219e-05,0,0
3791,5.732686258852482e-05,1,0
3792,4.34498033428099e-05,0,0
3793,3.257553180446848e-05,0,0
3794,8.29484051791951e-05,1,1
3795,3.016860136995092e-05,0,0
3796,4.4164386054035276e-05,0,0
3797,7.71701816120185e-05,1,1
3798,7.93279759818688e-05,1,1
3799,4.191269908915274e-05,0,0
3800,8.06580064818263e-05,1,1
3801,5.5857759434729815e-05,1,0
3802,5.193406104808673e-05,0,0
3803,6.821007991675287e-05,1,1
3804,2.363569728913717e-05,0,0
3805,3.0949719075579196e-05,0,0
3806,2.539726483519189e-05,0,0
3807,2.4476612452417612e-05,0,0
3808,3.990620461991057e-05,0,0
3809,4.1284940380137414e-05,0,0
3810,5.075566514278762e-05,0,0
3811,7.093862950569019e-05,1,1
3812,5.2621991926571354e-05,1,0
3813,3.701635432662442e-05,0,0
3814,3.518960511428304e-05,0,0
3815,8.293346036225557e-05,1,1
3816,2.8876125725219026e-05,0,0
3817,3.483283944660798e-05,0,0
3818,3.2580119295744225e-05,0,0
3819,2.856607170542702e-05,0,0
3820,5.2657553169410676e-05,1,0
3821,2.6391502615297213e-05,0,0
3822,5.01221620652359e-05,1,0
3823,4.2574065446387976e-05,0,0
3824,4.898304905509576e-05,0,0
3825,6.95221679052338e-05,1,1
3826,3.4154429158661515e-05,0,0
3827,5.6242872233269736e-05,1,0
3828,3.0330971640069038e-05,0,0
3829,2.86904105450958e-05,0,0
3830,5.762546061305329e-05,1,0
3831,3.431578807067126e-05,0,0
3832,2.5498320610495284e-05,0,0
3833,3.383025978109799e-05,0,0
3834,5.2051906095584854e-05,0,0
3835,2.772810694295913e-05,0,0
3836,5.331254214979708e-05,0,0
3837,5.0557293434394524e-05,0,0
3838,8.273502317024395e-05,1,1
3839,0.0001981176610570401,1,1
3840,4.28821294917725e-05,0,0
3841,2.4372242478420958e-05,0,0
3842,5.4996424296405166e-05,0,0
3843,4.0899023588281125e-05,0,0
3844,4.365921995486133e-05,0,0
3845,5.905111902393401e-05,1,0
3846,8.796253678156063e-05,1,1
3847,4.967414861312136e-05,0,0
3848,2.4022690922720358e-05,0,0
3849,3.323300916235894e-05,0,0
3850,2.914468313974794e-05,0,0
3851,2.2526215616380796e-05,0,0
3852,6.679302168777213e-05,1,1
3853,3.688555443659425e-05,0,0
3854,3.505986387608573e-05,0,0
3855,6.291168392635882e-05,1,0
3856,9.62066842475906e-05,0,1
3857,3.1527011742582545e-05,0,0
3858,3.439637293922715e-05,0,0
3859,7.850957626942545e-05,1,1
3860,2.94970868708333e-05,0,0
3861,3.0289706046460196e-05,0,0
3862,4.567825817503035e-05,0,0
3863,3.6950368667021394e-05,0,0
3864,3.342446871101856e-05,0,0
3865,4.859061664319597e-05,1,0
3866,2.3343212887994014e-05,0,0
3867,3.184385423082858e-05,0,0
3868,4.82569303130731e-05,0,0
3869,2.2646381694357842e-05,0,0
3870,5.079602124169469e-05,0,0
3871,5.3579318773699924e-05,0,0
3872,2.58503423538059e-05,0,0
3873,3.0398034141398966e-05,0,0
3874,6.668612331850454e-05,1,1
3875,7.141103560570627e-05,1,1
3876,3.23308959195856e-05,0,0
3877,6.214688619365916e-05,1,0
3878,6.822937575634569e-05,1,1
3879,2.4860572011675686e-05,0,0
3880,2.7580823370954022e-05,0,0
3881,5.048542516306043e-05,0,0
3882,4.841379268327728e-05,1,0
3883,2.7323867470840923e-05,0,0
3884,2.6887821150012314e-05,0,0
3885,4.782195173902437e-05,1,0
3886,3.598449984565377e-05,0,0
3887,4.251139398547821e-05,0,0
3888,3.3612261177040637e-05,0,0
3889,3.399112029001117e-05,0,0
3890,4.453575820662081e-05,0,0
3891,3.988014941569418e-05,0,0
3892,0.0001065038813976571,1,1
3893,4.602382250595838e-05,0,0
3894,2.823116483341437e-05,0,0
3895,4.250850179232657e-05,0,0
3896,4.3387401092331856e-05,0,0
3897,3.376869426574558e-05,0,0
3898,6.395408126991242e-05,1,0
3899,4.532141610980034e-05,0,0
3900,2.3971942937350832e-05,0,0
3901,5.162520028534345e-05,0,0
3902,5.065355435363017e-05,1,0
3903,9.945194324245676e-05,1,1
3904,5.738258914789185e-05,1,0
3905,4.945730324834585e-05,0,0
3906,3.062652831431478e-05,0,0
3907,3.339659087941982e-05,0,0
3908,5.5623953812755644e-05,1,0
3909,3.4979573683813214e-05,0,0
3910,5.42474263056647e-05,0,0
3911,2.6360041374573484e-05,0,0
3912,4.095956319360994e-05,0,0
3913,3.9319347706623375e-05,0,0
3914,3.634103632066399e-05,0,0
3915,2.124032107531093e-05,0,0
3916,2.813893479469698e-05,0,0
3917,3.0522576707880944e-05,0,0
3918,9.74139547906816e-05,1,1
3919,3.716168430401012e-05,0,0
3920,6.954970012884587e-05,1,1
3921,7.108054705895483e-05,1,1
3922,5.502760177478194e-05,0,0
3923,7.247707981150597e-05,1,1
3924,3.990556069766171e-05,0,0
3925,4.25095422542654e-05,0,0
3926,2.0120953195146285e-05,0,0
3927,3.11743606289383e-05,0,0
3928,4.162834011367522e-05,0,0
3929,7.438496686518192e-05,1,1
3930,4.1829094698186964e-05,0,0
3931,3.1063929782249033e-05,0,0
3932,2.8222324544913135e-05,0,0
3933,3.8529615267179906e-05,0,0
3934,3.5896944609703496e-05,0,0
3935,4.8210287786787376e-05,0,0
3936,3.355691660544835e-05,0,0
3937,3.9642705814912915e-05,0,0
3938,5.425211202236824e-05,0,0
3939,3.879896758007817e-05,0,0
3940,2.8721489798044786e-05,0,0
3941,6.774273060727865e-05,1,1
3942,3.3671130950096995e-05,0,0
3943,3.2259002182399854e-05,0,0
3944,5.0072379963239655e-05,0,0
3945,5.1567920309025794e-05,0,0
3946,5.7531051425030455e-05,0,0
3947,4.116967829759233e-05,0,0
3948,3.7720295949839056e-05,0,0
3949,3.199654020136222e-05,0,0
3950,4.196160443825647e-05,0,0
3951,5.60790031158831e-05,0,0
3952,5.295098526403308e-05,1,0
3953,7.521362567786127e-05,1,1
3954,3.940085298381746e-05,0,0
3955,8.068214083323255e-05,0,1
3956,3.849947825074196e-05,0,0
3957,2.8507027309387922e-05,0,0
3958,3.292549808975309e-05,0,0
3959,2.8696469598799013e-05,0,0
3960,7.332267705351114e-05,1,1
3961,0.00020292939734645188,0,1
3962,7.184717105701566e-05,1,1
3963,2.9379507395788096e-05,0,0
3964,3.443545938353054e-05,0,0
3965,5.165069524082355e-05,0,0
3966,3.1612558814231306e-05,0,0
3967,6.290950113907456e-05,0,0
3968,6.194646266521886e-05,1,0
3969,5.907885133638047e-05,1,0
3970,5.4985866881906986e-05,0,0
3971,7.105930853867903e-05,1,1
3972,3.167241084156558e-05,0,0
3973,5.073101056041196e-05,1,0
3974,3.962568735005334e-05,0,0
3975,6.867478077765554e-05,1,1
3976,2.9639470085385256e-05,0,0
3977,3.315079084131867e-05,0,0
3978,4.2458523239474744e-05,0,0
3979,8.340358908753842e-05,0,1
3980,7.870143599575385e-05,1,1
3981,3.3181604521814734e-05,0,0
3982,4.7713867388665676e-05,1,0
3983,2.64090922428295e-05,0,0
3984,4.531230661086738e-05,0,0
3985,4.6127875975798815e-05,0,0
3986,3.895568079315126e-05,0,0
3987,6.007732008583844e-05,0,0
3988,5.9784360928460956e-05,0,0
3989,2.433542613289319e-05,0,0
3990,3.3691139833536e-05,0,0
3991,2.7354191843187436e-05,0,0
3992,5.1614028052426875e-05,0,0
3993,3.556851515895687e-05,0,0
3994,7.146127609303221e-05,1,1
3995,3.2483512768521905e-05,0,0
3996,6.712092726957053e-05,0,1
3997,3.9839585951995105e-05,0,0
3998,2.7654994482873008e-05,0,0
3999,6.973877316340804e-05,1,1
4000,4.9622605729382485e-05,0,0
4001,2.601250889711082e-05,0,0
4002,6.088348163757473e-05,1,0
4003,6.454616959672421e-05,1,1
4004,7.51030893297866e-05,1,1
4005,2.783803574857302e-05,0,0
4006,2.1220115741016343e-05,0,0
4007,3.691895108204335e-05,0,0
4008,2.7149348170496523e-05,0,0
4009,2.357899211347103e-05,0,0
4010,6.95077033014968e-05,1,1
4011,3.4427499485900626e-05,0,0
4012,3.0321039957925677e-05,0,0
4013,3.0055100069148466e-05,0,0
4014,2.9327316951821558e-05,0,0
4015,4.4702173909172416e-05,0,0
4016,6.824920274084434e-05,1,1
4017,3.5346423828741536e-05,0,0
4018,3.8615515222772956e-05,0,0
4019,6.38698402326554e-05,1,0
4020,3.710999953909777e-05,0,0
4021,2.9921819077571854e-05,0,0
4022,2.304626650584396e-05,0,0
4023,5.012137989979237e-05,1,0
4024,2.4513221433153376e-05,0,0
4025,4.4567666918737814e-05,0,0
4026,5.598628195002675e-05,1,0
4027,4.256630927557126e-05,0,0
4028,2.8119306080043316e-05,0,0
4029,3.9561309677083045e-05,0,0
4030,4.129962690058164e-05,0,0
4031,3.750461110030301e-05,0,0
4032,1.9455903384368867e-05,0,0
4033,6.13848096691072e-05,0,0
4034,6.603923975490034e-05,1,1
4035,5.297358438838273e-05,1,0
4036,4.0769278712105006e-05,0,0
4037,3.232683957321569e-05,0,0
4038,6.002258669468574e-05,1,0
4039,3.863122401526198e-05,0,0
4040,5.18981360073667e-05,1,0
4041,4.32318847742863e-05,0,0
4042,4.3297790398355573e-05,0,0
4043,3.875478796544485e-05,0,0
4044,7.199140236480162e-05,1,1
4045,5.943463111179881e-05,1,0
4046,3.4328390029259026e-05,0,0
4047,6.502777250716463e-05,1,1
4048,4.6028028009459376e-05,0,0
4049,3.581925557227805e-05,0,0
4050,4.897364851785824e-05,0,0
4051,5.5562046327395365e-05,1,0
4052,5.380986840464175e-05,1,0
4053,5.675997454090975e-05,0,0
4054,3.450676740612835e-05,0,0
4055,8.874362538335845e-05,1,1
4056,3.8203506846912205e-05,1,0
4057,3.6384495615493506e-05,0,0
4058,3.366611781530082e-05,0,0
4059,4.631599585991353e-05,0,0
4060,4.428128158906475e-05,0,0
4061,4.111645830562338e-05,0,0
4062,3.139490945613943e-05,0,0
4063,3.389667108422145e-05,0,0
4064,5.312087159836665e-05,0,0
4065,2.9810587875545025e-05,0,0
4066,3.6168054066365585e-05,0,0
4067,4.602117041940801e-05,0,0
4068,7.515023753512651e-05,1,1
4069,3.3174746931763366e-05,0,0
4070,2.8010006644763052e-05,0,0
4071,4.266722680767998e-05,0,0
4072,8.821950177662075e-05,1,1
4073,3.713621117640287e-05,0,0
4074,2.552839578129351e-05,0,0
4075,7.819772872608155e-05,1,1
4076,3.58953038812615e-05,0,0
4077,6.3375620811712e-05,1,0
4078,4.1643834265414625e-05,0,0
4079,2.1167847080505453e-05,0,0
4080,0.00010919512715190649,1,1
4081,5.4568441555602476e-05,0,0
4082,5.7412129535805434e-05,1,0
4083,3.1798783311387524e-05,0,0
4084,7.619905227329582e-05,1,1
4085,5.995863466523588e-05,1,0
4086,4.8541929572820663e-05,0,0
4087,3.3618231100263074e-05,0,0
4088,5.361243893275969e-05,0,0
4089,3.8427544495789334e-05,0,0
4090,2.7384663553675637e-05,0,0
4091,3.1441224564332515e-05,0,0
4092,4.4577172957360744e-05,0,0
4093,5.5900727602420375e-05,0,0
4094,5.182269887882285e-05,0,0
4095,1.9439779862295836e-05,0,0
4096,3.375210872036405e-05,0,0
4097,4.901782813249156e-05,1,0
4098,3.333852146170102e-05,0,0
4099,4.8205984057858586e-05,0,0
4100,4.0312486817128956e-05,0,0
4101,9.094458073377609e-05,1,1
4102,4.758976137964055e-05,0,0
4103,4.784141492564231e-05,0,0
4104,3.35095937771257e-05,0,0
4105,3.340682451380417e-05,0,0
4106,3.343723074067384e-05,0,0
4107,4.867013922194019e-05,0,0
4108,3.916972491424531e-05,0,0
4109,6.445484177675098e-05,1,1
4110,3.057614594581537e-05,0,0
4111,3.0202045309124514e-05,0,0
4112,5.191989112063311e-05,1,0
4113,4.8825306294020265e-05,0,0
4114,5.453464109450579e-05,0,0
4115,4.942213126923889e-05,0,0
4116,3.7727775634266436e-05,0,0
4117,2.9626075047417544e-05,0,0
4118,3.4600638173287734e-05,0,0
4119,3.080796159338206e-05,0,0
4120,2.8150763682788238e-05,0,0
4121,3.024956640729215e-05,0,0
4122,3.924144766642712e-05,0,0
4123,4.311583688831888e-05,1,0
4124,6.585483788512647e-05,1,1
4125,4.975401679985225e-05,0,0
4126,2.2692327547702007e-05,0,0
4127,5.0246853788848966e-05,0,0
4128,6.837490946054459e-05,1,1
4129,4.173947309027426e-05,0,0
4130,8.225446072174236e-05,1,1
4131,4.623449785867706e-05,0,0
4132,4.4965912820771337e-05,0,0
4133,2.3046412024996243e-05,0,0
4134,5.347331170924008e-05,1,0
4135,4.4191805500304326e-05,0,0
4136,2.210770981037058e-05,0,0
4137,5.222728577791713e-05,0,0
4138,3.103387280134484e-05,0,0
4139,3.1912088161334395e-05,0,0
4140,4.854992585023865e-05,0,0
4141,5.312783468980342e-05,1,0
4142,4.8853187763597816e-05,0,0
4143,8.329035335918888e-05,1,1
4144,3.1404786568600684e-05,0,0
4145,7.63862335588783e-05,1,1
4146,3.526220461935736e-05,0,0
4147,3.922713949577883e-05,0,0
4148,3.098338493146002e-05,0,0
4149,3.548897075233981e-05,0,0
4150,2.5261102564400062e-05,0,0
4151,5.958767724223435e-05,1,0
4152,2.433710869809147e-05,0,0
4153,8.621899178251624e-05,1,1
4154,4.89967133034952e-05,0,0
4155,5.211103052715771e-05,0,0
4156,4.1420524212298915e-05,0,0
4157,5.201390013098717e-05,0,0
4158,2.4526414563297294e-05,0,0
4159,8.272835839306936e-05,1,1
4160,4.9308393499813974e-05,1,0
4161,3.653835301520303e-05,0,0
4162,4.328446084400639e-05,0,0
4163,4.532586535788141e-05,0,0
4164,0.00010489454143680632,1,1
4165,5.6083819799823686e-05,0,0
4166,8.459051605314016e-05,0,1
4167,7.436162559315562e-05,1,1
4168,5.150167999090627e-05,0,0
4169,3.208929410902783e-05,0,0
4170,9.824302833294496e-05,1,1
4171,4.768490180140361e-05,0,0
4172,3.089869278483093e-05,0,0
4173,2.9705974156968296e-05,0,0
4174,5.853430775459856e-05,1,0
4175,3.977493543061428e-05,0,0
4176,6.314182246569544e-05,1,0
4177,6.1918624851387e-05,1,0
4178,6.938297156011686e-05,1,1
4179,4.1891515138559043e-05,0,0
4180,4.23571327701211e-05,0,0
4181,6.054123514331877e-05,1,0
4182,3.24748907587491e-05,0,0
4183,5.818251520395279e-05,0,0
4184,4.638736936612986e-05,0,0
4185,5.988361590425484e-05,0,0
4186,5.7932989875553176e-05,1,0
4187,6.3061059336178e-05,1,0
4188,8.586942567490041e-05,1,1
4189,2.096527532557957e-05,0,0
4190,5.5950815294636413e-05,1,0
4191,4.189692481304519e-05,0,0
4192,3.2654184906277806e-05,0,0
4193,4.364728738437407e-05,0,0
4194,7.847350207157433e-05,1,1
4195,4.8061956476885825e-05,0,0
4196,5.146431067259982e-05,1,0
4197,3.164286317769438e-05,0,0
4198,3.401660796953365e-05,0,0
4199,3.832477159448899e-05,0,0
4200,4.310982330935076e-05,0,0
4201,8.333568985108286e-05,1,1
4202,5.9189369494561106e-05,0,0
4203,2.760496863629669e-05,0,0
4204,2.727821993175894e-05,0,0
4205,3.977809683419764e-05,0,0
4206,2.5351353542646393e-05,0,0
4207,3.0243229048210196e-05,0,0
4208,3.132665733573958e-05,0,0
4209,2.8190417651785538e-05,0,0
4210,2.696888077480253e-05,0,0
4211,5.4528813052456826e-05,0,0
4212,5.886722283321433e-05,1,0
4213,3.9673403080087155e-05,0,0
4214,2.9621418434544466e-05,0,0
4215,5.1769089623121545e-05,0,0
4216,2.9891158192185685e-05,0,0
4217,3.01993695757119e-05,0,0
4218,3.476161145954393e-05,0,0
4219,8.921344124246389e-05,1,1
4220,4.234125299262814e-05,0,0
4221,3.387444303371012e-05,0,0
4222,3.2224976166617125e-05,0,0
4223,4.484198507270776e-05,0,0
4224,3.4049578971462324e-05,0,0
4225,3.128311800537631e-05,0,0
4226,4.2851803300436586e-05,0,0
4227,4.1987332224380225e-05,0,0
4228,9.015196701511741e-05,1,1
4229,5.821916420245543e-05,1,0
4230,5.739362313761376e-05,0,0
4231,2.862582005036529e-05,0,0
4232,6.635006866417825e-05,1,1
4233,5.953496292931959e-05,1,0
4234,3.363275754963979e-05,0,0
4235,2.7063862944487482e-05,0,0
4236,8.471966430079192e-05,1,1
4237,4.054236342199147e-05,0,0
4238,3.0167833756422624e-05,0,0
4239,3.6411893233889714e-05,0,0
4240,2.7310827135806903e-05,0,0
4241,4.873692523688078e-05,0,0
4242,2.870233220164664e-05,0,0
4243,2.843112997652497e-05,0,0
4244,2.2833773982711136e-05,0,0
4245,4.3375021050451323e-05,0,0
4246,4.43062417616602e-05,0,0
4247,3.11073636112269e-05,0,0
4248,6.298668449744582e-05,1,0
4249,5.174890975467861e-05,0,0
4250,5.235208664089441e-05,0,0
4251,2.3709097149549052e-05,0,0
4252,6.186602695379406e-05,1,0
4253,2.5540703063597903e-05,0,0
4254,3.330878462293185e-05,0,0
4255,5.6865246733650565e-05,1,0
4256,3.294736598036252e-05,0,0
4257,3.96031464333646e-05,0,0
4258,5.9955083997920156e-05,1,0
4259,3.734045458259061e-05,0,0
4260,3.2546970032854006e-05,0,0
4261,5.9162452089367434e-05,1,0
4262,5.93595759710297e-05,1,0
4263,2.872972982004285e-05,0,0
4264,3.585257945815101e-05,0,0
4265,3.215670585632324e-05,0,0
4266,3.7875684938626364e-05,0,0
4267,5.266358130029403e-05,1,0
4268,5.547839100472629e-05,0,0
4269,2.918670179496985e-05,0,0
4270,3.663988536573015e-05,0,0
4271,7.25253630662337e-05,1,1
4272,4.164060374023393e-05,0,0
4273,2.994417809532024e-05,0,0
4274,2.205463533755392e-05,0,0
4275,4.614259523805231e-05,0,0
4276,5.57934217795264e-05,0,0
4277,4.18374766013585e-05,0,0
4278,6.845698953839019e-05,1,1
4279,5.6073775340337306e-05,1,0
4280,4.4460099161369726e-05,0,0
4281,5.48495227121748e-05,0,0
4282,3.764981374843046e-05,1,0
4283,6.664384272880852e-05,1,1
4284,5.8395700762048364e-05,0,0
4285,2.0445948393899016e-05,0,0
4286,7.01608951203525e-05,1,1
4287,3.4383992897346616e-05,0,0
4288,3.9960272260941565e-05,0,0
4289,2.0747012968058698e-05,0,0
4290,2.8965529054403305e-05,0,0
4291,3.8351812690962106e-05,0,0
4292,3.3090786018874496e-05,0,0
4293,5.098308247397654e-05,1,0
4294,3.369815749465488e-05,0,0
4295,6.277145439526066e-05,1,0
4296,2.97054120892426e-05,0,0
4297,3.291135362815112e-05,0,0
4298,4.00092794734519e-05,0,0
4299,5.250606045592576e-05,1,0
4300,2.2018284653313458e-05,0,0
4301,4.571012323140167e-05,0,0
4302,8.069044997682795e-05,1,1
4303,4.359431841294281e-05,0,0
4304,4.093439201824367e-05,0,0
4305,2.6538091333350167e-05,0,0
4306,8.082867134362459e-05,1,1
4307,2.5897603336488828e-05,0,0
4308,5.470238102134317e-05,1,0
4309,5.5267395509872586e-05,0,0
4310,2.5017783627845347e-05,0,0
4311,3.646857658168301e-05,0,0
4312,4.4651387725025415e-05,0,0
4313,3.547156666172668e-05,0,0
4314,3.0473331207758747e-05,0,0
4315,4.3571948481258005e-05,0,0
4316,6.673025200143456e-05,1,1
4317,5.462701665237546e-05,0,0
4318,3.104783172602765e-05,0,0
4319,5.319204501574859e-05,0,0
4320,3.121148984064348e-05,0,0
4321,3.650877624750137e-05,0,0
4322,3.769555769395083e-05,0,0
4323,3.4630269510671496e-05,0,0
4324,3.534744610078633e-05,0,0
4325,5.544739542528987e-05,1,0
4326,2.1323821783880703e-05,0,0
4327,4.3205098336329684e-05,0,0
4328,2.490878978278488e-05,0,0
4329,4.199327668175101e-05,0,0
4330,6.1688399000559e-05,1,0
4331,5.891736509511247e-05,1,0
4332,3.056664718315005e-05,0,0
4333,3.4170290746260434e-05,0,0
4334,4.338817598181777e-05,0,0
4335,5.261046317173168e-05,0,0
4336,8.080135739874095e-05,1,1
4337,4.501090006669983e-05,0,0
4338,2.4793658667476848e-05,0,0
4339,4.757360875373706e-05,0,0
4340,5.030244938097894e-05,0,0
4341,3.338351962156594e-05,0,0
4342,3.419782660785131e-05,0,0
4343,4.8373382014688104e-05,0,0
4344,5.918138776905835e-05,1,0
4345,9.439616405870765e-05,1,1
4346,3.398874105187133e-05,0,0
4347,4.1738716390682384e-05,0,0
4348,5.6364322517765686e-05,1,0
4349,2.7990361559204757e-05,0,0
4350,2.8726117307087407e-05,0,0
4351,6.739686796208844e-05,1,1
4352,2.424602826067712e-05,0,0
4353,3.0473802326014265e-05,0,0
4354,7.96974782133475e-05,1,1
4355,4.225360316922888e-05,1,0
4356,3.353013744344935e-05,0,0
4357,3.354411092004739e-05,0,0
4358,2.980644603667315e-05,0,0
4359,2.843809488695115e-05,0,0
4360,5.63801295356825e-05,0,0
4361,4.706635809270665e-05,0,0
4362,5.713977589039132e-05,1,0
4363,4.140437158639543e-05,0,0
4364,6.556490552611649e-05,1,1
4365,4.521467781160027e-05,0,0
4366,3.3761309168767184e-05,0,0
4367,5.153990787221119e-05,0,0
4368,3.818100958596915e-05,1,0
4369,4.997530413675122e-05,1,0
4370,3.862121229758486e-05,0,0
4371,9.671117004472762e-05,1,1
4372,3.455386831774376e-05,0,0
4373,3.06845577142667e-05,0,0
4374,5.106516618980095e-05,0,0
4375,5.89441042393446e-05,1,0
4376,3.771288902498782e-05,0,0
4377,3.0029779736651108e-05,0,0
4378,1.9426712242420763e-05,0,0
4379,3.069701779168099e-05,0,0
4380,4.406294465297833e-05,0,0
4381,3.5195742384530604e-05,0,0
4382,2.963057158922311e-05,0,0
4383,2.8792970624635927e-05,0,0
4384,2.9384396839304827e-05,0,0
4385,2.425857019261457e-05,0,0
4386,3.147398092551157e-05,0,0
4387,3.3111391530837864e-05,0,0
4388,8.076262020040303e-05,1,1
4389,6.21699946350418e-05,1,0
4390,2.7167174266651273e-05,0,0
4391,3.363862197147682e-05,0,0
4392,3.509072121232748e-05,0,0
4393,2.6229095965391025e-05,0,0
4394,4.8590474762022495e-05,0,0
4395,2.9356622690102085e-05,0,0
4396,4.3647840357152745e-05,0,0
4397,3.463789471425116e-05,0,0
4398,2.6151092242798768e-05,0,0
4399,4.50977822765708e-05,0,0
4400,5.11026410094928e-05,0,0
4401,4.928991256747395e-05,0,0
4402,6.3591796788387e-05,1,0
4403,5.965148375253193e-05,1,0
4404,4.090449510840699e-05,0,0
4405,5.002765101380646e-05,0,0
4406,5.959571717539802e-05,1,0
4407,6.124110950622708e-05,1,0
4408,6.912816024851054e-05,1,1
4409,3.202270818292163e-05,0,0
4410,3.2034087780630216e-05,0,0
4411,3.653614840004593e-05,0,0
4412,4.983452527085319e-05,0,0
4413,2.1557416403084062e-05,0,0
4414,3.5127504816045985e-05,0,0
4415,2.4261713406303898e-05,0,0
4416,6.292133912211284e-05,1,0
4417,2.4615681468276307e-05,0,0
4418,3.151771306875162e-05,0,0
4419,6.092801777413115e-05,1,0
4420,3.579223630367778e-05,0,0
4421,5.662488911184482e-05,1,0
4422,3.254559123888612e-05,0,0
4423,2.941041748272255e-05,0,0
4424,5.361317016649991e-05,0,0
4425,4.8244703066302463e-05,0,0
4426,4.565147901303135e-05,0,0
4427,6.0009286244167015e-05,1,0
4428,5.76369566260837e-05,1,0
4429,2.6558256649877876e-05,0,0
